Number of measurement points: 43672
Sample Rate (Hz): 500
Low limit Ch0 (V): -10
Upper limit Ch0 (V): 10
Low limit Ch1 (V): -10
Upper limit Ch1 (V): 10

Index	Time[s]	Ch0[V]	Ch1[V]
178	0.356	-0.0942294823471457	-1.74969696672633
179	0.358	-0.0955177838914096	-1.74840866518207
180	0.36	-0.0955177838914096	-1.74840866518207
181	0.362	-0.0942294823471457	-1.74840866518207
182	0.364	-0.0903645777143538	-1.74969696672633
183	0.366	-0.0968060854356736	-1.75227356981486
184	0.368	-0.0942294823471457	-1.75227356981486
185	0.37	-0.0955177838914096	-1.75227356981486
186	0.372	-0.0968060854356736	-1.75227356981486
187	0.374	-0.0980943869799376	-1.74969696672633
188	0.376	-0.0942294823471457	-1.7471203636378
189	0.378	-0.0929411808028817	-1.74840866518207
190	0.38	-0.0916528792586178	-1.7471203636378
191	0.382	-0.0916528792586178	-1.7471203636378
192	0.384	-0.0916528792586178	-1.74969696672633
193	0.386	-0.100670990068465	-1.7509852682706
194	0.388	-0.0942294823471457	-1.7509852682706
195	0.39	-0.100670990068465	-1.7509852682706
196	0.392	-0.0890762761700898	-1.7509852682706
197	0.394	-0.0980943869799376	-1.74969696672633
198	0.396	-0.0955177838914096	-1.7471203636378
199	0.398	-0.0955177838914096	-1.74583206209354
200	0.4	-0.0929411808028817	-1.7471203636378
201	0.402	-0.0929411808028817	-1.7471203636378
202	0.404	-0.0955177838914096	-1.74840866518207
203	0.406	-0.0955177838914096	-1.7509852682706
204	0.408	-0.0980943869799376	-1.7509852682706
205	0.41	-0.100670990068465	-1.7509852682706
206	0.412	-0.0864996730815619	-1.74969696672633
207	0.414	-0.0993826885242015	-1.74840866518207
208	0.416	-0.0903645777143538	-1.74583206209354
209	0.418	-0.0955177838914096	-1.74583206209354
210	0.42	-0.0942294823471457	-1.74583206209354
211	0.422	-0.0929411808028817	-1.74583206209354
212	0.424	-0.0942294823471457	-1.7471203636378
213	0.426	-0.0916528792586178	-1.74969696672633
214	0.428	-0.0980943869799376	-1.74969696672633
215	0.43	-0.0955177838914096	-1.74969696672633
216	0.432	-0.0916528792586178	-1.74969696672633
217	0.434	-0.0929411808028817	-1.7471203636378
218	0.436	-0.103247593156993	-1.74454376054928
219	0.438	-0.0916528792586178	-1.74454376054928
220	0.44	-0.0903645777143538	-1.74583206209354
221	0.442	-0.0968060854356736	-1.74583206209354
222	0.444	-0.0903645777143538	-1.7471203636378
223	0.446	-0.0993826885242015	-1.74840866518207
224	0.448	-0.0942294823471457	-1.74969696672633
225	0.45	-0.0968060854356736	-1.74840866518207
226	0.452	-0.0955177838914096	-1.74840866518207
227	0.454	-0.0942294823471457	-1.7471203636378
228	0.456	-0.0916528792586178	-1.74454376054928
229	0.458	-0.0916528792586178	-1.74454376054928
230	0.46	-0.0916528792586178	-1.74454376054928
231	0.462	-0.0929411808028817	-1.74454376054928
232	0.464	-0.0942294823471457	-1.74583206209354
233	0.466	-0.0916528792586178	-1.74840866518207
234	0.468	-0.0890762761700898	-1.74840866518207
235	0.47	-0.0980943869799376	-1.74840866518207
236	0.472	-0.0864996730815619	-1.74840866518207
237	0.474	-0.0955177838914096	-1.7471203636378
238	0.476	-0.0916528792586178	-1.74454376054928
239	0.478	-0.0916528792586178	-1.74325545900501
240	0.48	-0.0942294823471457	-1.74325545900501
241	0.482	-0.0942294823471457	-1.74454376054928
242	0.484	-0.0955177838914096	-1.74454376054928
243	0.486	-0.0942294823471457	-1.7471203636378
244	0.488	-0.0929411808028817	-1.74840866518207
245	0.49	-0.0903645777143538	-1.7471203636378
246	0.492	-0.0955177838914096	-1.7471203636378
247	0.494	-0.0942294823471457	-1.74454376054928
248	0.496	-0.0890762761700898	-1.74325545900501
249	0.498	-0.0916528792586178	-1.74196715746075
250	0.5	-0.0890762761700898	-1.74325545900501
251	0.502	-0.0942294823471457	-1.74196715746075
252	0.504	-0.0929411808028817	-1.74454376054928
253	0.506	-0.0968060854356736	-1.74583206209354
254	0.508	-0.0929411808028817	-1.74583206209354
255	0.51	-0.0916528792586178	-1.7471203636378
256	0.512	-0.0903645777143538	-1.74583206209354
257	0.514	-0.0903645777143538	-1.74454376054928
258	0.516	-0.0942294823471457	-1.74196715746075
259	0.518	-0.0890762761700898	-1.74196715746075
260	0.52	-0.0916528792586178	-1.74196715746075
261	0.522	-0.0916528792586178	-1.74196715746075
262	0.524	-0.0980943869799376	-1.74325545900501
263	0.526	-0.0955177838914096	-1.74583206209354
264	0.528	-0.0903645777143538	-1.74583206209354
265	0.53	-0.0929411808028817	-1.74583206209354
266	0.532	-0.0877879746258259	-1.74583206209354
267	0.534	-0.0942294823471457	-1.74325545900501
268	0.536	-0.0980943869799376	-1.74196715746075
269	0.538	-0.0903645777143538	-1.74067885591649
270	0.54	-0.0903645777143538	-1.74067885591649
271	0.542	-0.0890762761700898	-1.74196715746075
272	0.544	-0.0955177838914096	-1.74196715746075
273	0.546	-0.0929411808028817	-1.74583206209354
274	0.548	-0.0942294823471457	-1.74583206209354
275	0.55	-0.0955177838914096	-1.74454376054928
276	0.552	-0.0864996730815619	-1.74454376054928
277	0.554	-0.0955177838914096	-1.74196715746075
278	0.556	-0.0916528792586178	-1.74067885591649
279	0.558	-0.0903645777143538	-1.73939055437222
280	0.56	-0.0903645777143538	-1.73939055437222
281	0.562	-0.0929411808028817	-1.74067885591649
282	0.564	-0.0929411808028817	-1.74196715746075
283	0.566	-0.0929411808028817	-1.74325545900501
284	0.568	-0.100670990068465	-1.74454376054928
285	0.57	-0.0993826885242015	-1.74454376054928
286	0.572	-0.0916528792586178	-1.74325545900501
287	0.574	-0.0916528792586178	-1.74196715746075
288	0.576	-0.0968060854356736	-1.73939055437222
289	0.578	-0.0890762761700898	-1.73939055437222
290	0.58	-0.0916528792586178	-1.73939055437222
291	0.582	-0.0942294823471457	-1.73939055437222
292	0.584	-0.0916528792586178	-1.74067885591649
293	0.586	-0.0980943869799376	-1.74325545900501
294	0.588	-0.0929411808028817	-1.74325545900501
295	0.59	-0.100670990068465	-1.74325545900501
296	0.592	-0.0903645777143538	-1.74325545900501
297	0.594	-0.0942294823471457	-1.74067885591649
298	0.596	-0.0980943869799376	-1.73939055437222
299	0.598	-0.0877879746258259	-1.73810225282796
300	0.6	-0.0942294823471457	-1.73810225282796
301	0.602	-0.0903645777143538	-1.73939055437222
302	0.604	-0.0955177838914096	-1.73939055437222
303	0.606	-0.0942294823471457	-1.74196715746075
304	0.608	-0.0968060854356736	-1.74325545900501
305	0.61	-0.0916528792586178	-1.74196715746075
306	0.612	-0.0916528792586178	-1.74196715746075
307	0.614	-0.0968060854356736	-1.74067885591649
308	0.616	-0.0916528792586178	-1.73810225282796
309	0.618	-0.0942294823471457	-1.73681395128369
310	0.62	-0.0942294823471457	-1.73810225282796
311	0.622	-0.0903645777143538	-1.73810225282796
312	0.624	-0.0929411808028817	-1.73939055437222
313	0.626	-0.0890762761700898	-1.74067885591649
