,0,1
0,-0.028342633973807103,17.044932306874674
1,-0.023189427796751205,17.05697250822299
2,-0.0347841416951269,17.081052910919535
3,-0.03349584015086289,17.081052910919535
4,-0.029630935518071003,17.081052910919535
5,-0.028342633973807103,17.081052910919535
6,-0.028342633973807096,17.081052910919535
7,-0.0206128247082234,17.069012709571215
8,-0.025766030885279206,17.044932306874674
9,-0.0206128247082233,17.044932306874674
10,-0.023189427796751205,17.044932306874674
11,-0.023189427796751302,17.044932306874674
12,-0.0231894277967512,17.044932306874674
13,-0.018036221619695397,17.05697250822299
14,-0.028342633973807103,17.069012709571215
15,-0.034784141695126905,17.081052910919535
16,-0.032207538606598994,17.081052910919535
17,-0.024477729341015303,17.081052910919535
18,-0.032207538606598994,17.081052910919535
19,-0.0257660308852792,17.069012709571215
20,-0.024477729341015303,17.05697250822299
21,-0.0231894277967512,17.044932306874674
22,-0.030919237062335004,17.044932306874674
23,-0.023189427796751205,17.03289210552645
24,-0.019324523163959405,17.044932306874674
25,-0.025766030885279102,17.05697250822299
26,-0.025766030885279192,17.081052910919535
27,-0.0244777293410152,17.081052910919535
28,-0.021901126252487302,17.069012709571215
29,-0.021901126252487302,17.069012709571215
30,-0.019324523163959405,17.05697250822299
31,-0.027054332429543193,17.03289210552645
32,-0.024477729341015206,16.996771501481682
33,-0.023189427796751205,16.984731300133365
34,-0.0206128247082233,16.97269109878514
35,-0.021901126252487302,16.9486106960886
36,-0.0206128247082234,16.936570494740376
37,-0.0283426339738071,16.936570494740376
38,-0.028342633973807103,16.936570494740376
39,-0.030919237062335004,16.936570494740376
40,-0.0244777293410152,16.924530293392152
41,-0.0257660308852792,16.900449890695608
42,-0.032207538606598994,16.88840968934729
43,-0.027054332429543207,16.852289085302527
44,-0.0206128247082233,16.81616848125776
45,-0.0206128247082233,16.78004787721299
46,-0.023189427796751205,16.75596747451645
47,-0.0206128247082233,16.75596747451645
48,-0.021901126252487302,16.743927273168225
49,-0.025766030885279206,16.743927273168225
50,-0.021901126252487302,16.75596747451645
51,-0.0167479200754315,16.768007675864673
52,-0.025766030885279192,16.768007675864673
53,-0.0257660308852792,16.768007675864673
54,-0.024477729341015202,16.743927273168225
55,-0.032207538606599,16.743927273168225
56,-0.030919237062335105,16.707806669123364
57,-0.018036221619695397,16.69576646777514
58,-0.0154596185311675,16.683726266426916
59,-0.021901126252487302,16.6716860650786
60,-0.023189427796751302,16.659645863730375
61,-0.0244777293410152,16.647605662382055
62,-0.029630935518071104,16.647605662382055
63,-0.025766030885279203,16.63556546103383
64,-0.0244777293410152,16.623525259685607
65,-0.0283426339738071,16.599444856989066
66,-0.023189427796751302,16.575364454292522
67,-0.021901126252487302,16.563324252944298
68,-0.018036221619695397,16.52720364889944
69,-0.027054332429543103,16.515163447551213
70,-0.020612824708223405,16.503123246202993
71,-0.027054332429543207,16.491083044854673
72,-0.0270543324295432,16.491083044854673
73,-0.023189427796751302,16.47904284350645
74,-0.024477729341015206,16.47904284350645
75,-0.032207538606599,16.491083044854673
76,-0.0334958401508629,16.47904284350645
77,-0.021901126252487302,16.467002642158132
78,-0.028342633973807103,16.467002642158132
79,-0.036072443239390906,16.454962440809908
80,-0.0219011262524873,16.430882038113364
81,-0.027054332429543203,16.406801635416823
82,-0.028342633973807103,16.382721232720375
83,-0.0231894277967512,16.370681031372058
84,-0.028342633973807103,16.358640830023834
85,-0.025766030885279206,16.33456042732729
86,-0.0180362216196955,16.34660062867561
87,-0.018036221619695404,16.34660062867561
88,-0.023189427796751302,16.34660062867561
89,-0.030919237062335004,16.33456042732729
90,-0.023189427796751205,16.31048002463075
91,-0.021901126252487302,16.298439823282525
92,-0.029630935518070993,16.26231921923776
93,-0.0244777293410152,16.238238816541216
94,-0.024477729341015303,16.214158413844675
95,-0.027054332429543103,16.20211821249645
96,-0.020612824708223405,16.178037809799907
97,-0.0167479200754315,16.165997608451683
98,-0.0257660308852792,16.165997608451683
99,-0.027054332429543207,16.165997608451683
100,-0.0206128247082233,16.153957407103366
101,-0.03736074478365481,16.141917205755142
102,-0.030919237062335004,16.117836803058598
103,-0.030919237062335004,16.105796601710374
104,-0.024477729341015303,16.069675997665517
105,-0.029630935518071104,16.033555393620748
106,-0.0193245231639593,16.009474990924208
107,-0.0180362216196955,15.997434789575982
108,-0.018036221619695404,15.985394588227757
109,-0.028342633973807103,15.97335438687944
110,-0.0231894277967512,15.97335438687944
111,-0.0154596185311675,15.97335438687944
112,-0.027054332429543103,15.961314185531215
113,-0.019324523163959398,15.949273984182899
114,-0.0244777293410152,15.937233782834674
115,-0.030919237062335004,15.913153380138132
116,-0.030919237062335,15.88907297744159
117,-0.0270543324295431,15.852952373396823
118,-0.018036221619695404,15.840912172048599
119,-0.030919237062334994,15.828871970700282
120,-0.025766030885279102,15.804791568003832
121,-0.024477729341015202,15.792751366655514
122,-0.025766030885279206,15.78071116530729
123,-0.0206128247082233,15.792751366655514
124,-0.027054332429543103,15.792751366655514
125,-0.021901126252487302,15.768670963959066
126,-0.0283426339738071,15.744590561262525
127,-0.020612824708223405,15.732550359914205
128,-0.019324523163959405,15.708469957217758
129,-0.0206128247082233,15.684389554521216
130,-0.020612824708223405,15.660309151824674
131,-0.0206128247082233,15.64826895047645
132,-0.024477729341015303,15.636228749128131
133,-0.0231894277967512,15.624188547779909
134,-0.0283426339738071,15.624188547779909
135,-0.028342633973807103,15.624188547779909
136,-0.027054332429543103,15.624188547779909
137,-0.029630935518071003,15.61214834643159
138,-0.0283426339738071,15.58806794373514
139,-0.032207538606599,15.576027742386824
140,-0.024477729341015206,15.5639875410386
141,-0.0206128247082233,15.527866936993831
142,-0.029630935518071097,15.50378653429729
143,-0.020612824708223405,15.491746332948974
144,-0.0206128247082233,15.479706131600746
145,-0.0206128247082233,15.479706131600746
146,-0.018036221619695404,15.467665930252524
147,-0.023189427796751302,15.467665930252524
148,-0.023189427796751205,15.467665930252524
149,-0.024477729341015206,15.443585527555982
150,-0.028342633973807103,15.431545326207665
151,-0.027054332429543103,15.407464923511215
152,-0.025766030885279102,15.395424722162897
153,-0.024477729341015202,15.359304118118132
154,-0.028342633973807103,15.33522371542159
155,-0.024477729341015206,15.323183514073365
156,-0.016747920075431397,15.311143312725047
157,-0.025766030885279102,15.2870629100286
158,-0.016747920075431404,15.27502270868028
159,-0.025766030885279206,15.27502270868028
160,-0.027054332429543103,15.27502270868028
161,-0.018036221619695404,15.27502270868028
162,-0.027054332429543207,15.262982507332056
163,-0.023189427796751302,15.238902104635516
164,-0.024477729341015303,15.226861903287292
165,-0.028342633973807096,15.190741299242523
166,-0.014171316986903597,15.166660896545983
167,-0.021901126252487302,15.14258049384944
168,-0.0206128247082233,15.118500091152898
169,-0.018036221619695397,15.106459889804674
170,-0.025766030885279206,15.094419688456357
