Number of measurement points: 16496
Sample Rate (Hz): 300
Low limit Ch0 (V): -10
Upper limit Ch0 (V): 10
Low limit Ch1 (V): -10
Upper limit Ch1 (V): 10

Index	Time[s]	Ch0[V]	Ch1[V]
0	0	-0.0697517530061305	-1.63890303391963
1	0.00333333333333333	-0.0723283560946584	-1.63761473237537
2	0.00666666666666667	-0.0736166576389223	-1.63374982774258
3	0.01	-0.0658868483733386	-1.63374982774258
4	0.0133333333333333	-0.0710400545503944	-1.63374982774258
5	0.0166666666666667	-0.0684634514618665	-1.6363264308311
6	0.02	-0.0710400545503944	-1.63761473237537
7	0.0233333333333333	-0.0697517530061305	-1.6363264308311
8	0.0266666666666667	-0.0710400545503944	-1.63374982774258
9	0.03	-0.0633102452848107	-1.63246152619831
10	0.0333333333333333	-0.0697517530061305	-1.63374982774258
11	0.0366666666666667	-0.0671751499176025	-1.6363264308311
12	0.04	-0.0697517530061305	-1.6363264308311
13	0.0433333333333333	-0.0723283560946584	-1.6363264308311
14	0.0466666666666667	-0.0710400545503944	-1.63246152619831
15	0.05	-0.0633102452848107	-1.63117322465405
16	0.0533333333333333	-0.0658868483733386	-1.63246152619831
17	0.0566666666666667	-0.0684634514618665	-1.6363264308311
18	0.06	-0.0723283560946584	-1.6363264308311
19	0.0633333333333333	-0.0697517530061305	-1.63503812928684
20	0.0666666666666667	-0.0658868483733386	-1.63117322465405
21	0.07	-0.0658868483733386	-1.62988492310978
22	0.0733333333333333	-0.0671751499176025	-1.63117322465405
23	0.0766666666666667	-0.0658868483733386	-1.63374982774258
24	0.08	-0.0710400545503944	-1.63503812928684
25	0.0833333333333333	-0.0658868483733386	-1.63374982774258
26	0.0866666666666667	-0.0645985468290746	-1.62988492310978
27	0.09	-0.0710400545503944	-1.62988492310978
28	0.0933333333333333	-0.0645985468290746	-1.62988492310978
29	0.0966666666666667	-0.0710400545503944	-1.63374982774258
30	0.1	-0.0671751499176025	-1.63374982774258
31	0.103333333333333	-0.0684634514618665	-1.63374982774258
32	0.106666666666667	-0.0697517530061305	-1.62988492310978
33	0.11	-0.0671751499176025	-1.62859662156552
34	0.113333333333333	-0.0671751499176025	-1.62859662156552
35	0.116666666666667	-0.0697517530061305	-1.63246152619831
36	0.12	-0.0671751499176025	-1.63246152619831
37	0.123333333333333	-0.0723283560946584	-1.63246152619831
38	0.126666666666667	-0.0671751499176025	-1.62859662156552
39	0.13	-0.0658868483733386	-1.62859662156552
40	0.133333333333333	-0.0658868483733386	-1.62859662156552
41	0.136666666666667	-0.0658868483733386	-1.63246152619831
42	0.14	-0.0684634514618665	-1.63246152619831
43	0.143333333333333	-0.0684634514618665	-1.63117322465405
44	0.146666666666667	-0.0658868483733386	-1.62730832002126
45	0.15	-0.0697517530061305	-1.62602001847699
46	0.153333333333333	-0.0633102452848107	-1.62730832002126
47	0.156666666666667	-0.0697517530061305	-1.62988492310978
48	0.16	-0.0671751499176025	-1.62988492310978
49	0.163333333333333	-0.0671751499176025	-1.62988492310978
50	0.166666666666667	-0.0697517530061305	-1.62602001847699
51	0.17	-0.0684634514618665	-1.62602001847699
52	0.173333333333333	-0.0710400545503944	-1.62730832002126
53	0.176666666666667	-0.0697517530061305	-1.62988492310978
54	0.18	-0.0723283560946584	-1.62988492310978
55	0.183333333333333	-0.0710400545503944	-1.62988492310978
56	0.186666666666667	-0.0671751499176025	-1.62473171693273
57	0.19	-0.0710400545503944	-1.62473171693273
58	0.193333333333333	-0.0671751499176025	-1.62473171693273
59	0.196666666666667	-0.0710400545503944	-1.62859662156552
60	0.2	-0.0774815622717142	-1.62859662156552
61	0.203333333333333	-0.0710400545503944	-1.62859662156552
62	0.206666666666667	-0.0697517530061305	-1.62473171693273
63	0.21	-0.0736166576389223	-1.62344341538846
64	0.213333333333333	-0.0671751499176025	-1.62473171693273
65	0.216666666666667	-0.0736166576389223	-1.62730832002126
66	0.22	-0.0697517530061305	-1.62730832002126
67	0.223333333333333	-0.0710400545503944	-1.62602001847699
68	0.226666666666667	-0.0723283560946584	-1.62344341538846
69	0.23	-0.0671751499176025	-1.6221551138442
70	0.233333333333333	-0.0723283560946584	-1.6221551138442
71	0.236666666666667	-0.0697517530061305	-1.62602001847699
72	0.24	-0.0749049591831863	-1.62602001847699
73	0.243333333333333	-0.0749049591831863	-1.62602001847699
74	0.246666666666667	-0.0736166576389223	-1.62086681229994
75	0.25	-0.0697517530061305	-1.62086681229994
76	0.253333333333333	-0.0710400545503944	-1.62086681229994
77	0.256666666666667	-0.0749049591831863	-1.62473171693273
78	0.26	-0.0787698638159782	-1.62473171693273
79	0.263333333333333	-0.0749049591831863	-1.62344341538846
80	0.266666666666667	-0.0736166576389223	-1.61957851075567
81	0.27	-0.0736166576389223	-1.61957851075567
82	0.273333333333333	-0.0736166576389223	-1.61957851075567
83	0.276666666666667	-0.0761932607274503	-1.6221551138442
84	0.28	-0.0787698638159782	-1.62344341538846
85	0.283333333333333	-0.0800581653602421	-1.6221551138442
86	0.286666666666667	-0.0787698638159782	-1.61829020921141
87	0.29	-0.0761932607274503	-1.61829020921141
88	0.293333333333333	-0.0761932607274503	-1.61829020921141
89	0.296666666666667	-0.0761932607274503	-1.62086681229994
90	0.3	-0.0813464669045061	-1.62086681229994
91	0.303333333333333	-0.0813464669045061	-1.62086681229994
92	0.306666666666667	-0.0774815622717142	-1.61700190766715
93	0.31	-0.0774815622717142	-1.61571360612288
94	0.313333333333333	-0.0813464669045061	-1.61700190766715
95	0.316666666666667	-0.0749049591831863	-1.61957851075567
